-0.08558777,0.2675654,0.24785702,-0.18206367,0.027717445,-0.20812263,0.13327344,0.2570362,0.14855719,-0.27100965,0.23194867,0.088034265,0.09159209,0.24235064,0.18105207,0.11292812,-0.18040518,-0.02873762,0.15475158,0.20403346,-0.03046104,-0.20526929,-0.18383184,0.09412118,0.007903602,-0.27022365,0.24766138,-0.118712895,-0.241898,-0.27045944,-0.042443123,-0.020856705,-0.17033088,0.16896795,-0.26656145,-0.19712129,-0.20818917,-0.2498586,0.020446857,-0.15823345,-0.19321975,-0.06282414,-0.20458108,-0.15236074,0.21117096,-0.26095298,0.039042477,-0.09971984,0.24105546,0.269746,-0.13567762,0.09711042,0.10687695,-0.15625666,-0.17115997,0.13951327,-0.16301827,-0.2519697,0.25001776,0.26059502,0.19707972,-0.1525144,-0.2501683,-0.23074909,0.101628125,0.13734072,0.09871965,-0.20431866,0.0968389,-0.2376353,0.2464782,0.16478443,0.06812782,0.20930496,-0.1109062,-0.1844465,0.23287392,-0.10954561,0.27118853,-0.08595642,0.2702372,-0.07154951,0.18097278,0.22423539,-0.20039272,-0.27143914,-0.2492614,0.25376585,-0.068404585,0.16526721,0.25675026,-0.07930072,0.19518226,-0.209783,-0.09165317,-0.16646248,0.01766244,-0.18318047,-0.25308898,0.18400604
-0.08558777,0.26600957,0.25772545,-0.26137528,-0.2663136,0.22456056,0.10839327,-0.17260401,-0.1042833,0.26920837,-0.12298078,0.15185407,-0.27083305,0.14409694,0.26173916,0.24974701,-0.09495705,-0.028737571,0.2248614,0.27139282,0.22787227,0.15791216,-0.14178391,-0.2598969,-0.14955492,0.26090264,-0.2638601,0.22943728,0.24405202,0.09620571,0.26304314,0.23296976,-0.26826036,0.23429981,-0.26656148,-0.251222,-0.03651108,-0.20632353,-0.26762933,-0.16882896,-0.0356993,0.19243,0.23387893,0.1910455,-0.26932445,0.09762541,-0.2690494,0.24218291,0.21915641,0.21975364,-0.041587885,0.09711092,0.1897952,0.034056146,0.11229859,-0.218979,-0.16414043,0.23240966,-0.26821148,-0.27011663,-0.15942591,0.011463,0.23482296,0.20064302,-0.24124819,0.27080506,0.2433012,-0.12596683,0.096839316,-0.17419787,0.10554611,0.26653796,-0.25534624,0.1089579,0.26454532,0.2616576,-0.20328252,0.06204529,-0.22439788,-0.15366738,-0.09852221,0.25412327,-0.10043461,0.0626584,-0.12071967,-0.27143914,-0.2712513,0.2524464,0.20465259,0.22966117,-0.15499109,-0.15937534,-0.26525265,0.23786269,0.13704105,0.028657753,-0.22680025,0.24279664,-0.12104942,0.26065326
-0.08558777,0.22852772,0.13306583,-0.050946277,-0.07686209,0.08521479,-0.26391646,0.036465693,0.05645806,-0.2582395,-0.02282795,-0.27105927,0.056641687,-0.21575944,0.052282494,0.25620246,0.0033157356,-0.028737396,0.26460233,0.19708994,0.23360358,0.23440957,0.261434,0.21912464,0.24640451,-0.24269697,0.2710734,-0.2714299,-0.052249786,0.21780378,0.090984456,0.2285437,-0.22616252,0.2679883,-0.26656154,-0.27139372,0.15422526,0.06592621,-0.0698343,0.250638,0.2362472,-0.2643903,-0.25521207,-0.22322477,0.24679722,0.14328861,0.10821514,0.14441171,-0.045682967,0.0550542,0.058118615,0.09711141,0.24708085,0.20659167,0.27127102,-0.17992286,0.25285742,-0.02814704,0.20605811,0.27043983,0.116343096,0.13302176,-0.03285726,0.12093264,-0.14614765,0.104075685,0.26088393,-0.03060178,0.09683901,-0.08723416,-0.09047993,0.072827995,-0.1152483,-0.2689408,-0.20794205,-0.26048538,0.16676846,-0.012432097,0.11038561,0.2711668,-0.21631368,0.118445046,-0.27050757,-0.13162546,-0.024744226,-0.27143914,-0.2566071,0.11935533,0.25084615,-0.12288505,-0.17191917,0.27139136,0.25586233,-0.25784278,-0.17776294,0.11773212,0.25569266,0.05029127,0.23074967,0.04835868
-0.08558777,0.1601819,-0.06105178,0.21595779,0.25212973,-0.27120084,0.20969708,0.11059671,-0.006710195,0.23847649,0.16179821,0.17484537,0.23983137,-0.18391241,-0.21513042,0.12892482,0.10114048,-0.028737219,0.26860723,0.019909326,-0.019620374,-0.114655204,-0.001305566,-0.004207302,-0.26944,0.21622656,-0.26905558,0.23211141,-0.18107677,-0.2154155,-0.24625306,-0.029228479,-0.06601259,0.26548323,-0.2665616,-0.25491214,0.26445913,0.265095,0.2547427,0.031648524,-0.24904221,0.25714827,0.2678547,0.24780224,-0.15033849,-0.27032605,0.20982043,-0.21553387,-0.2598816,-0.13838243,0.14997591,0.09711143,0.27099624,0.2712904,0.12953334,0.18577588,0.025744531,-0.19848591,-0.08217749,-0.26155344,-0.069298305,-0.23765923,-0.19522135,-0.2668322,0.2142787,-0.17802306,0.14229,0.06889475,0.0968416,0.01151049,-0.23927595,-0.20161425,0.23407982,0.03823878,-0.013918637,0.18128085,-0.12457533,-0.03760548,0.036694292,-0.17316082,0.21691577,-0.23226568,-0.14071745,-0.25720233,0.07457495,-0.27143914,-0.20730588,-0.076038465,0.018970968,-0.25233856,0.2490874,-0.16772541,-0.1698242,0.26904148,0.21242966,-0.22885273,-0.08137893,-0.27032247,0.16363356,-0.21754184
-0.08558777,0.070202686,-0.22330151,0.24346763,0.12338922,0.063220516,0.01117471,-0.22452791,-0.043266177,-0.21059269,-0.25229922,0.060324114,-0.18790787,0.18182054,-0.24406661,-0.06564924,0.18530585,-0.02873756,0.23633535,-0.16766323,-0.2510947,-0.25556776,-0.26071915,-0.2140537,0.21176058,-0.18239327,0.2578751,-0.123259686,0.27049598,-0.09990118,-0.13642742,-0.2546002,0.1285954,0.22712342,-0.26656148,-0.20400316,0.23664936,0.17040025,0.11684304,-0.26795995,0.06391574,-0.1728742,-0.2713758,-0.26394066,0.008840769,0.18252686,-0.22305591,-0.18418604,-0.18599622,-0.2595859,0.2215788,0.0971124,0.25831223,0.19438022,-0.15579543,0.2142045,-0.26694787,0.26737496,-0.06632048,0.24376132,0.01989362,0.2711004,0.26815173,0.025112215,0.18568906,-0.2627796,-0.050575696,0.1590885,0.09684034,0.10870155,-0.26317483,-0.25256127,0.1584446,0.24801081,0.22471838,-0.047772042,0.07813896,0.08636044,-0.17278267,-0.062459964,0.097590566,-0.16130683,0.1450613,-0.24852483,0.16382062,-0.27143914,-0.13000804,-0.23174115,-0.2339359,0.07632041,0.03558853,-0.06923886,0.032914605,-0.27107874,-0.23986341,0.2714175,-0.15761212,0.09766124,-0.20055227,-0.24229214
-0.08558777,-0.02925789,-0.26899174,0.0010879235,-0.22935988,0.23659861,-0.22316591,0.2711984,0.09176868,0.1755371,0.26722005,-0.24755162,-0.13698474,0.21746497,-0.0024492124,-0.22595556,0.24444436,-0.028737383,0.17214505,-0.26771885,-0.20422456,0.06749334,0.14400436,0.2621998,-0.09064522,0.1423476,-0.23791371,-0.022515759,-0.14494376,0.27009377,0.22107705,-0.19774227,0.25607836,0.15808885,-0.26656133,-0.12554145,0.08531315,-0.11318685,-0.23318101,0.115015514,0.17200649,0.03681261,0.2656556,0.27109104,0.13530274,0.050331302,-0.08773644,0.18154521,0.09406923,-0.24529156,0.26325554,0.09711048,0.21074314,0.016005363,-0.26842102,-0.14624831,0.120363146,-0.123772435,0.19495128,-0.21766655,0.030188523,-0.22333013,-0.1279721,0.25308755,-0.18001144,-0.056237992,-0.21704331,0.22779374,0.096839055,0.19121172,-0.14969727,-0.023540143,-0.20483981,-0.17398465,-0.25692683,-0.10004739,-0.029045697,-0.13217823,0.25711146,0.24844328,-0.2703292,0.20249848,0.27003595,-0.110124595,0.23094319,-0.27143914,-0.03515219,-0.26647756,-0.22751722,0.26642174,-0.2685655,0.25117612,0.11385482,0.2638849,0.25912714,-0.23267336,0.27134073,0.21687065,-0.20064403,0.0015442661
-0.08558777,-0.1247669,-0.1742731,-0.24249777,-0.1657146,-0.19271712,0.2578001,-0.23662725,-0.13714662,-0.13450372,-0.20209098,0.23804247,0.26288316,-0.14169028,0.24188298,-0.2683172,0.2705696,-0.028736694,0.084705114,-0.22802961,0.06903338,0.26802284,0.18190213,-0.10196748,-0.05762525,-0.09745621,0.2098495,0.16154628,-0.095800266,-0.047927525,0.17722526,0.0783193,0.24989313,0.0677043,-0.266562,-0.030126305,-0.11055595,-0.27130392,-0.15987252,0.2050097,-0.27123004,0.11027679,-0.25088876,-0.26900965,-0.2389145,-0.2431908,0.27107584,0.21768737,0.26985738,-0.10295993,0.26937827,0.09711243,0.13470973,-0.17072254,-0.08349673,-0.24119355,0.20106946,-0.11819672,-0.26518273,0.18415743,-0.07924262,0.10865205,-0.11391047,-0.16363259,-0.21890979,0.21264167,-0.27021715,0.26573682,0.096841656,0.24789657,0.04191675,0.23157763,-0.1962438,-0.15278575,0.08494885,0.21789902,-0.021038627,0.17349273,-0.26441705,-0.23697828,0.05036504,0.19867545,0.09566759,0.08576053,0.26687536,-0.27143914,0.0644551,-0.16211669,0.031107685,-0.027156895,0.11140492,-0.23349743,-0.22652042,-0.24770541,-0.26956797,0.124230646,-0.16943116,-0.21635859,0.16352485,0.24366882
-0.08558777,-0.20342556,0.0114131095,-0.21726903,0.19877958,-0.13111928,-0.087552816,0.13117082,0.1778538,0.08889044,0.07642231,-0.039353892,-0.006897694,-0.24361229,0.21808237,-0.17062213,0.26015308,-0.02873703,-0.014173806,-0.06931267,0.26576617,-0.018034093,-0.24356373,-0.13930096,0.18863152,0.04924621,-0.17463964,-0.25218362,0.26040858,-0.2438619,-0.18837173,0.2675603,0.11326937,-0.031822976,-0.26656187,0.06935948,-0.24871543,-0.12867287,0.20367935,-0.22722244,0.15489903,-0.22432984,0.22757924,0.25776812,0.27095628,0.24277826,-0.06063038,-0.14137435,0.14650322,0.09311668,0.23912112,0.0971105,0.040484373,-0.26833636,0.19398819,0.10173974,-0.23041412,0.26622927,0.25597233,-0.14437963,0.12559818,0.038566846,0.26526585,-0.16352753,0.13961034,0.24580635,-0.18234424,0.26778984,0.09684038,0.27110288,0.21165392,0.2299829,0.1686252,0.25760698,0.15453984,-0.2704729,0.07040654,-0.20889892,0.19250998,0.03718102,0.24276324,-0.16583537,-0.18474752,0.23688006,0.2667649,-0.2714391,0.15535001,0.026865331,0.25524926,-0.27143347,0.20759141,0.030251723,0.27132633,0.22308888,0.2708287,0.021430157,-0.0671357,-0.098449714,0.23081702,0.21568434
-0.08558777,-0.25461045,0.19114171,0.04880748,0.20239674,0.2644823,-0.15227564,0.013579825,-0.2125051,-0.040250134,0.07213986,-0.19061077,-0.2591076,0.09673447,-0.047467474,0.016134609,0.21460082,-0.028737372,-0.111138485,0.12558344,0.16789082,-0.27135062,-0.048591893,0.26986316,-0.263132,0.00064279966,0.13348176,0.2672747,-0.21806136,0.1813989,-0.21198693,0.16020465,-0.08248194,-0.12705435,-0.26656175,0.159476,-0.25705123,0.15659402,0.19745938,-0.080644965,0.084534846,0.27118337,-0.19651748,-0.2377485,-0.2218271,-0.049423583,-0.23789068,-0.24377665,-0.13925588,0.24058631,0.17656767,0.09711632,-0.05921062,-0.22588435,0.25642884,0.25996733,-0.074957475,-0.20268632,-0.17008206,0.09968909,-0.16767661,-0.17423624,-0.20580547,0.25313586,0.24467312,0.00648517,0.00071036804,0.23367554,0.09683911,0.25769466,0.2709093,-0.02655241,0.22736403,0.011787534,-0.27121255,0.24202378,-0.11738069,0.237187,-0.06293794,0.19216727,-0.18323506,-0.22927834,-0.26036832,0.26435214,0.23062682,-0.27143914,0.22527073,0.20182428,0.19643751,-0.022935497,-0.22502492,0.19703345,-0.23485015,-0.19087464,-0.26286548,-0.1606711,0.2503424,0.27024445,-0.12093212,-0.05139259
-0.08558777,-0.27140877,0.2710979,0.26077986,-0.16142972,-0.013638805,0.27108577,-0.15426286,0.2399194,-0.00976083,-0.19909139,0.269091,0.1487138,0.26146343,-0.2603989,0.19446936,0.14006574,-0.028736679,-0.19309492,0.25492734,-0.11609457,-0.032040294,0.27016035,-0.185956,0.2588063,-0.05050992,-0.087780096,-0.20230003,0.0024154768,0.144578,0.14925215,-0.12474017,-0.23517714,-0.20512615,-0.266562,0.22805475,-0.13121046,0.2682738,-0.16723868,0.2713606,-0.2567857,-0.23679739,0.15876463,0.20963277,0.10625076,-0.18320929,0.1908359,0.096387304,-0.27064386,0.26247418,0.09016689,0.0971144,-0.15090516,-0.065522864,0.034613747,-0.05376459,0.27144086,-0.021936646,0.03324147,-0.05160032,0.20404494,0.25771037,-0.017217904,0.024979077,-0.09446371,-0.24002306,0.18339418,0.16800459,0.0968417,0.2094818,0.18875723,-0.25365558,-0.12666824,-0.26405972,0.17234342,-0.14107391,0.16036044,-0.25740296,-0.08549913,-0.26879486,-0.14247085,0.12352854,-0.047361657,0.15383676,0.16334103,-0.27143914,0.26476455,0.27143556,-0.08012304,0.26720226,-0.08442944,-0.26773202,0.12801892,0.15216665,0.24595214,0.25177804,-0.23459443,-0.049464177,-0.25313485,-0.26149625
